accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
22.9,0,37.491981,126.675625,17.82,1694318157000,START,AUTOMOBILE,8,N,KECBACCC
23.3,0,37.492616,126.675596,17.83,1694318161000,NORMAL,AUTOMOBILE,8,N,KECBACCC
23.3,0,37.492736,126.675599,15.45,1694318162000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.492866,126.675601,15.45,1694318163000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.492992,126.675596,14.56,1694318164000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.493113,126.67559,14.07,1694318165000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.493237,126.675588,14.17,1694318166000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.493363,126.675592,14.2,1694318167000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.49349,126.675598,14.2,1694318168000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.9,0,37.49363,126.675613,14.43,1694318169000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.6,0,37.493769,126.675621,15.14,1694318170000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.6,0,37.493902,126.675631,15.14,1694318171000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.6,0,37.494039,126.675638,15.1,1694318172000,NORMAL,AUTOMOBILE,8,N,KECBACCC
22.6,0,37.494168,126.675641,14.84,1694318173000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.49429,126.675641,14.4,1694318174000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.494414,126.675651,14.13,1694318175000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.494541,126.675667,13.99,1694318176000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.494663,126.675679,13.7,1694318177000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.494781,126.675687,13.64,1694318178000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.4949,126.675692,13.57,1694318179000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495027,126.675699,13.87,1694318180000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495159,126.675705,14.27,1694318181000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.49529,126.675711,14.75,1694318182000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495438,126.675726,15.07,1694318183000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495578,126.675733,15.27,1694318184000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495716,126.675738,15.13,1694318185000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495854,126.67575,15.33,1694318186000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.495995,126.675762,15.43,1694318187000,NORMAL,AUTOMOBILE,8,N,KECBACCC
24.4,0,37.496124,126.675774,14.97,1694318188000,NORMAL,AUTOMOBILE,8,N,KECBACCA
