accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
8.2,0,37.725481,126.794683,15.33,4789740204290506752,START,AUTOMOBILE,29,N,KEABBDBB
8.2,0,37.725337,126.794367,15.8,4789740204298698752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
8.1,0,37.724821,126.79351,14.71,4789740204323274752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
8.0,0,37.724439,126.793051,14.5,4789740204339658752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
8.1,0,37.723865,126.792285,15.72,4789740204364234752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
8.1,0,37.72353,126.79171,15.36,4789740204380618752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
8.1,0,37.722893,126.790619,11.26,4789740204417482752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
8.1,0,37.722833,126.790532,10.65,4789740204421578752,NORMAL,AUTOMOBILE,29,N,KEABBDBB
51.9,0,37.720957,126.789604,0.0,4789740204937674752,STOP,AUTOMOBILE,29,N,KEABBDBB
6.5,0,37.709284,126.800709,24.86,4789740205515210752,NORMAL,AUTOMOBILE,2,N,KEBAACCA
6.5,0,37.709084,126.800837,25.21,4789740205519306752,NORMAL,AUTOMOBILE,2,N,KEBAACCA
8.2,0,37.708261,126.801364,25.7,4789740205535690752,NORMAL,AUTOMOBILE,2,N,KEBAACCA
8.2,0,37.707474,126.801926,25.37,4789740205552074752,NORMAL,AUTOMOBILE,2,N,KEBAACCC
8.2,0,37.707072,126.802217,25.59,4789740205560266752,NORMAL,AUTOMOBILE,2,N,KEBAACCC
8.2,0,37.70629,126.802827,25.71,4789740205576650752,NORMAL,AUTOMOBILE,2,N,KEBAACCC
8.2,0,37.705507,126.80347,25.78,4789740205593034752,NORMAL,AUTOMOBILE,2,N,KEBAACCC
8.2,0,37.704934,126.803968,25.77,4789740205605322752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
8.1,0,37.704187,126.804651,25.53,4789740205621706752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
8.1,0,37.703321,126.805519,24.33,4789740205642186752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
8.1,0,37.703154,126.805702,24.35,4789740205646282752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
8.1,0,37.702352,126.806614,24.06,4789740205666762752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
8.1,0,37.701718,126.807363,23.99,4789740205683146752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
8.1,0,37.701567,126.807552,24.1,4789740205687242752,NORMAL,AUTOMOBILE,2,N,KEBAACCD
