accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
9.5,0,35.796053,129.313498,14.79,1696211474000,START,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.795151,129.313469,14.43,1696211481000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.795019,129.313461,14.43,1696211482000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794876,129.313454,15.31,1696211483000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794739,129.313454,15.36,1696211484000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794601,129.313449,15.36,1696211485000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794464,129.313436,15.41,1696211486000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794317,129.313429,16.1,1696211487000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794172,129.313425,16.1,1696211488000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.794028,129.313428,16.1,1696211489000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.793876,129.313427,16.1,1696211490000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.793726,129.313421,16.5,1696211491000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.79357,129.313421,16.94,1696211492000,NORMAL,AUTOMOBILE,340,AN,GJDACBAB
8.2,0,35.79357,129.313421,16.94,1696324682136,END,,0,AN,GJDACBAB
