accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
1005.4,0,37.527572,126.618577,0.0,4789710501134794752,START,AUTOMOBILE,355,N,KECABACB
6.5,0,37.528205,126.612091,13.62,4789710501175754752,NORMAL,AUTOMOBILE,355,N,KECABACA
6.5,0,37.528306,126.612184,13.55,4789710501179850752,NORMAL,AUTOMOBILE,355,N,KECABACA
8.2,0,37.528907,126.612937,13.66,4789710501208522752,NORMAL,AUTOMOBILE,355,N,KECABACA
8.2,0,37.529102,126.613319,13.29,4789710501220810752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.2,0,37.529596,126.614185,13.34,4789710501249482752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.2,0,37.529859,126.614488,13.3,4789710501261770752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.0,0,37.530687,126.615026,13.29,4789710501294538752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.0,0,37.530925,126.615084,13.29,4789710501306826752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.531892,126.615004,13.34,4789710501335498752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.532252,126.614959,13.27,4789710501347786752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.533086,126.614827,13.22,4789710501376458752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.533426,126.614694,13.14,4789710501388746752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.534142,126.614187,13.08,4789710501417418752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.534416,126.613909,13.09,4789710501429706752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.535054,126.613261,13.04,4789710501458378752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.535338,126.612998,13.04,4789710501470666752,NORMAL,AUTOMOBILE,355,N,KECABAAC
8.1,0,37.536062,126.612465,14.15,4789710501499338752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.53644,126.612262,15.19,4789710501515722752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.537323,126.611935,14.13,4789710501540298752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.537812,126.611876,13.45,4789710501556682752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.538658,126.611851,10.49,4789710501589450752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.538827,126.611859,9.34,4789710501597642752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.539239,126.612998,13.43,4789710501650890752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.539334,126.614221,13.59,4789710501683658752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.539349,126.614522,13.34,4789710501691850752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.539322,126.614819,13.36,4789710501700042752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.538964,126.615948,13.6,4789710501732810752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.538918,126.616094,13.9,4789710501736906752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.538538,126.617153,14.53,4789710501765578752,NORMAL,AUTOMOBILE,355,N,KECABAAA
8.1,0,37.538398,126.617556,12.28,4789710501777866752,NORMAL,AUTOMOBILE,355,N,KECABAAA
60.4,0,37.537988,126.61931,0.0,4789710502265290752,STOP,AUTOMOBILE,355,N,KECABAAB
6.5,0,37.536015,126.628384,13.05,4789710502801866752,NORMAL,AUTOMOBILE,355,N,KECABABA
8.2,0,37.53599,126.629841,19.12,4789710502834634752,NORMAL,AUTOMOBILE,355,N,KECABABA
8.2,0,37.535998,126.630275,19.48,4789710502842826752,NORMAL,AUTOMOBILE,355,N,KECABABA
8.2,0,37.535995,126.631563,19.01,4789710502867402752,NORMAL,AUTOMOBILE,15,N,KECABABA
10.6,0,37.536003,126.632215,19.1,4789710502883786752,NORMAL,AUTOMOBILE,15,N,KECABABA
79.9,0,37.535703,126.638693,0.0,4789710503023050752,STOP,AUTOMOBILE,19,N,KECABABB
6.5,0,37.536014,126.640468,17.1,4789710503064010752,NORMAL,AUTOMOBILE,19,N,KECABABB
6.5,0,37.536009,126.64066,17.18,4789710503068106752,NORMAL,AUTOMOBILE,19,N,KECABABB
8.2,0,37.536013,126.642043,17.63,4789710503096778752,NORMAL,AUTOMOBILE,19,N,KECABBAA
8.2,0,37.536013,126.642624,17.44,4789710503109066752,NORMAL,AUTOMOBILE,8,N,KECABBAA
8.2,0,37.536013,126.643886,16.32,4789710503137738752,NORMAL,AUTOMOBILE,8,N,KECABBAA
8.2,0,37.536012,126.644257,11.95,4789710503150026752,NORMAL,AUTOMOBILE,8,N,KECABBAA
8.1,0,37.536845,126.644633,4.88,4789710503207370752,NORMAL,AUTOMOBILE,2,N,KECABBAA
61.4,0,37.539216,126.647389,0.0,4789710503580106752,STOP,AUTOMOBILE,3,N,KECABBAA
8.9,0,37.538746,126.646797,2.44,4789710503608778752,NORMAL,AUTOMOBILE,3,N,KECABBAA
8.3,0,37.538687,126.646873,3.2,4789710503621066752,NORMAL,AUTOMOBILE,3,N,KECABBAA
8.3,0,37.538687,126.646873,3.2,4789710505058471760,END,,0,N,KECABBAA
