accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
24.3,0,37.494752,126.675629,14.9,1692428976000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.494921,126.675647,17.08,1692428977000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.495083,126.675658,17.99,1692428978000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.495246,126.675664,18.57,1692428979000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.495397,126.675676,17.83,1692428980000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.495562,126.675686,18.14,1692428981000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.495717,126.675696,17.69,1692428982000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.495853,126.675702,16.11,1692428983000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.496009,126.675709,16.36,1692428984000,NORMAL,AUTOMOBILE,636,N,KECBACCC
24.3,0,37.496167,126.675717,16.78,1692428985000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.49633,126.67573,17.46,1692428986000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.496494,126.675743,18.02,1692428987000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.496652,126.675761,17.96,1692428988000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.496798,126.675762,17.2,1692428989000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.496948,126.675771,16.65,1692428990000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.497108,126.675784,17.12,1692428991000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.497276,126.675794,17.93,1692428992000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.497445,126.675805,18.71,1692428993000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.497599,126.675814,18.05,1692428994000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.497756,126.675818,17.71,1692428995000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.497918,126.675829,17.58,1692428996000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.498093,126.675839,18.49,1692428997000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.498265,126.675855,19.0,1692428998000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.49842,126.675861,18.12,1692428999000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.49858,126.67587,17.87,1692429000000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.498744,126.675879,17.99,1692429001000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.498906,126.67589,17.83,1692429002000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.499069,126.675888,17.75,1692429003000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.499238,126.675901,18.12,1692429004000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.499398,126.675904,17.78,1692429005000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.499614,126.675914,20.73,1692429006000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.499795,126.675937,20.77,1692429007000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.499977,126.675945,20.78,1692429008000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.500156,126.67595,20.36,1692429009000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.500336,126.67596,20.25,1692429010000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.500511,126.67597,19.73,1692429011000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.50069,126.675983,19.66,1692429012000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.500861,126.675986,19.2,1692429013000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.501034,126.675999,18.99,1692429014000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.501213,126.676016,19.48,1692429015000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.501382,126.676028,19.17,1692429016000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.501551,126.676035,18.95,1692429017000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.501714,126.676041,18.35,1692429018000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.50188,126.676049,18.29,1692429019000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.502046,126.676062,18.29,1692429020000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.502204,126.67607,17.81,1692429021000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.50237,126.676078,18.04,1692429022000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.502545,126.67609,18.85,1692429023000,NORMAL,AUTOMOBILE,636,N,KECBACCA
24.3,0,37.502727,126.676106,19.75,1692429024000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.50289,126.676113,19.12,1692429025000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.503064,126.676129,19.27,1692429026000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.503236,126.676138,19.21,1692429027000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.503422,126.676152,20.03,1692429028000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.503593,126.676158,19.7,1692429029000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.503765,126.67617,19.34,1692429030000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.503941,126.676174,19.3,1692429031000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.504135,126.676193,20.55,1692429032000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.504316,126.676208,20.44,1692429033000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.504497,126.676213,20.28,1692429034000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.504685,126.676222,20.72,1692429035000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.504859,126.676229,20.07,1692429036000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.505035,126.676248,19.8,1692429037000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.505198,126.676252,18.6,1692429038000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.505371,126.676261,18.65,1692429039000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.505539,126.676269,18.47,1692429040000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.505696,126.67628,17.77,1692429041000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.505849,126.67629,17.25,1692429042000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.506003,126.676299,17.03,1692429043000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.506152,126.676301,16.61,1692429044000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.506313,126.676317,17.25,1692429045000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.506471,126.676325,17.43,1692429046000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.50663,126.676334,17.63,1692429047000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.506782,126.676338,17.39,1692429048000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.506935,126.676352,17.22,1692429049000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.50709,126.676362,17.17,1692429050000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.507254,126.676373,17.67,1692429051000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.507418,126.676392,18.18,1692429052000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.507576,126.676402,18.22,1692429053000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.507712,126.676397,16.87,1692429054000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.507856,126.676404,16.3,1692429055000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.507992,126.676417,15.44,1692429056000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508128,126.676415,15.05,1692429057000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508271,126.67644,15.51,1692429058000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508377,126.676437,13.4,1692429059000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.5085,126.676435,13.18,1692429060000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508618,126.676442,12.96,1692429061000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508738,126.67646,13.27,1692429062000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508851,126.676473,12.95,1692429063000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.508955,126.676466,12.32,1692429064000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.50906,126.676471,11.79,1692429065000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.509169,126.676478,11.61,1692429066000,NORMAL,AUTOMOBILE,636,N,KECBACAC
24.3,0,37.509287,126.676493,12.27,1692429067000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509393,126.676506,12.19,1692429068000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.50949,126.676516,11.59,1692429069000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509576,126.676515,10.39,1692429070000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509652,126.676525,9.11,1692429071000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509699,126.676518,6.52,1692429072000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509786,126.676527,7.6,1692429073000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509859,126.676538,7.72,1692429074000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.509941,126.676565,8.6,1692429075000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510001,126.67657,7.6,1692429076000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510059,126.676581,7.05,1692429077000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510117,126.676576,6.58,1692429078000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510175,126.676585,6.43,1692429079000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510214,126.676587,5.39,1692429080000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510228,126.676591,3.19,1692429081000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510266,126.676597,3.16,1692429082000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510305,126.676603,3.61,1692429083000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510349,126.676607,4.31,1692429084000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510379,126.676611,4.12,1692429085000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510407,126.676613,3.85,1692429086000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510437,126.676613,3.73,1692429087000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510442,126.676616,1.86,1692429088000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510447,126.676614,0.67,1692429089000,STOP,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510477,126.676602,1.7,1692429090000,NORMAL,STATION,636,N,KECBACAA
24.3,0,37.510511,126.676617,2.41,1692429091000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510527,126.676621,2.01,1692429092000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510531,126.676619,1.26,1692429093000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510539,126.676625,0.87,1692429094000,STOP,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510568,126.676616,1.06,1692429097000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510591,126.676615,1.55,1692429098000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510631,126.676646,2.33,1692429099000,NORMAL,STATION,636,N,KECBACAA
24.3,0,37.510649,126.676652,1.9,1692429100000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510685,126.676654,2.88,1692429101000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510715,126.676657,2.81,1692429102000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510742,126.676657,2.64,1692429103000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510771,126.676659,2.83,1692429104000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510814,126.676662,3.97,1692429105000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510849,126.676659,3.99,1692429106000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510875,126.676659,3.01,1692429107000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510893,126.676656,2.56,1692429108000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.51092,126.676657,2.54,1692429109000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510935,126.676657,1.7,1692429110000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510938,126.676662,0.68,1692429111000,STOP,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.510981,126.676676,3.24,1692429135000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511031,126.676678,5.29,1692429136000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511082,126.676684,5.41,1692429137000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511121,126.676689,4.43,1692429138000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511165,126.676691,4.53,1692429139000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511201,126.676693,4.21,1692429140000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511224,126.67669,3.13,1692429141000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511232,126.676691,1.87,1692429142000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511245,126.676689,1.36,1692429143000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511269,126.676694,1.81,1692429144000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511287,126.676695,2.03,1692429145000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511291,126.676694,1.36,1692429146000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511308,126.676693,1.62,1692429147000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.51132,126.676692,1.41,1692429148000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511333,126.676695,1.07,1692429149000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511335,126.676696,0.51,1692429150000,STOP,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511385,126.676707,1.78,1692429164000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511398,126.676708,1.66,1692429165000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511417,126.676708,1.92,1692429166000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511477,126.676711,4.18,1692429167000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.51151,126.676709,4.1,1692429168000,NORMAL,STATION,636,N,KECBACAA
24.3,0,37.511557,126.676712,5.03,1692429169000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511627,126.676709,6.71,1692429170000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511702,126.676715,7.78,1692429171000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511762,126.676717,7.34,1692429172000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511832,126.676719,7.58,1692429173000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511906,126.676722,7.86,1692429174000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.511977,126.676725,7.8,1692429175000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512054,126.676736,8.03,1692429176000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512133,126.67674,8.24,1692429177000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512209,126.676747,8.26,1692429178000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512281,126.676753,7.98,1692429179000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512355,126.676757,8.14,1692429180000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512427,126.676757,8.07,1692429181000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512495,126.676763,7.68,1692429182000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512569,126.676762,7.88,1692429183000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512636,126.676767,7.4,1692429184000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.51271,126.676767,7.8,1692429185000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512756,126.676777,6.52,1692429186000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512806,126.676776,5.78,1692429187000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512852,126.676779,5.2,1692429188000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512898,126.676778,5.26,1692429189000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.512948,126.676781,5.55,1692429190000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513008,126.676788,5.95,1692429191000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513053,126.676793,5.44,1692429192000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513106,126.676797,5.82,1692429193000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513159,126.676804,5.97,1692429194000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513219,126.676804,6.31,1692429195000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513274,126.676807,6.06,1692429196000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513328,126.676809,5.9,1692429197000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513368,126.676816,5.28,1692429198000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513408,126.676815,5.15,1692429199000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513478,126.676825,6.61,1692429200000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513595,126.676833,9.23,1692429201000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513652,126.676839,7.98,1692429202000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513709,126.676837,7.06,1692429203000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513755,126.676841,6.04,1692429204000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513818,126.676839,6.64,1692429205000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.51387,126.67684,6.36,1692429206000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513921,126.676845,6.34,1692429207000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.513991,126.676833,6.99,1692429208000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514042,126.676839,6.17,1692429209000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514094,126.676848,5.74,1692429210000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514133,126.676852,4.75,1692429211000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514169,126.676856,4.47,1692429212000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514213,126.676856,4.62,1692429213000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514247,126.676854,4.17,1692429214000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514289,126.676858,4.33,1692429215000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514321,126.676867,3.78,1692429216000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514354,126.676873,3.75,1692429217000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514383,126.67687,3.62,1692429218000,NORMAL,STATION,636,N,KECBACAA
24.3,0,37.514426,126.676876,4.38,1692429219000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514481,126.676881,5.55,1692429220000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514545,126.676878,7.13,1692429221000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514624,126.676889,8.08,1692429222000,NORMAL,AUTOMOBILE,636,N,KECBACAA
24.3,0,37.514696,126.676897,7.89,1692429223000,NORMAL,AUTOMOBILE,636,N,KECBACAA
