accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
1054.0,0,37.558115,126.637263,0.0,4789737705083338752,START,AUTOMOBILE,267,N,KEACDCBD
7.5,0,37.55543,126.622494,18.19,4789737705537994752,NORMAL,AUTOMOBILE,267,N,KEACDCCB
7.5,0,37.555411,126.621274,18.42,4789737705562570752,NORMAL,AUTOMOBILE,267,N,KEACDCCB
6.5,0,37.555322,126.620419,19.0,4789737705578954752,NORMAL,AUTOMOBILE,267,N,KEACDCCB
8.2,0,37.555018,126.619067,21.25,4789737705603530752,NORMAL,AUTOMOBILE,267,N,KEACDCCB
8.2,0,37.554812,126.618155,20.42,4789737705619914752,NORMAL,AUTOMOBILE,267,N,KEACDCCB
8.2,0,37.554529,126.616922,18.64,4789737705644490752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
8.2,0,37.554319,126.616082,19.7,4789737705660874752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
8.1,0,37.554031,126.614809,19.15,4789737705685450752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
8.2,0,37.553905,126.614049,16.65,4789737705701834752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
8.1,0,37.55414,126.612969,16.21,4789737705726410752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
10.4,0,37.554446,126.6123,16.45,4789737705746890752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
8.1,0,37.554689,126.611093,17.61,4789737705767370752,NORMAL,AUTOMOBILE,267,N,KEACDCCA
8.2,0,37.55431,126.609837,20.41,4789737705791946752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.2,0,37.553872,126.608593,20.2,4789737705816522752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.2,0,37.553566,126.607751,20.82,4789737705832906752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.1,0,37.553081,126.606457,21.12,4789737705857482752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.1,0,37.552767,126.605619,20.57,4789737705873866752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.1,0,37.552219,126.604269,23.0,4789737705898442752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.1,0,37.551869,126.603338,22.65,4789737705914826752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.1,0,37.551782,126.603098,22.46,4789737705918922752,NORMAL,AUTOMOBILE,267,N,KEACCDDB
8.1,0,37.551383,126.601963,22.32,4789737705939402752,NORMAL,AUTOMOBILE,267,N,KEACCDDA
7.9,0,37.550957,126.600599,21.2,4789737705963978752,NORMAL,AUTOMOBILE,267,N,KEACCDDA
9.7,0,37.550552,126.599297,20.86,4789737705988554752,NORMAL,AUTOMOBILE,267,N,KEACCDDA
12.3,0,37.550223,126.598421,21.31,4789737706004938752,NORMAL,AUTOMOBILE,267,N,KEACCDDA
9.3,0,37.549706,126.597035,22.94,4789737706029514752,NORMAL,AUTOMOBILE,267,N,KEACCDDA
8.9,0,37.54934,126.596047,23.63,4789737706045898752,NORMAL,AUTOMOBILE,267,N,KEACCDDA
8.7,0,37.54895,126.594783,23.83,4789737706066378752,NORMAL,AUTOMOBILE,267,N,KEACCDCB
8.7,0,37.548549,126.593496,23.93,4789737706086858752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.7,0,37.548488,126.593264,23.37,4789737706090954752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.7,0,37.548086,126.592011,23.75,4789737706111434752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.5,0,37.547616,126.590591,22.95,4789737706136010752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.6,0,37.547306,126.589637,22.96,4789737706152394752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.5,0,37.546925,126.588349,23.56,4789737706172874752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.5,0,37.546858,126.588095,23.49,4789737706176970752,NORMAL,AUTOMOBILE,267,N,KEACCDCD
8.8,0,37.546525,126.587064,23.95,4789737706193354752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
8.7,0,37.546245,126.586048,22.33,4789737706209738752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
8.9,0,37.546106,126.585558,22.82,4789737706217930752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
10.1,0,37.545742,126.584549,26.88,4789737706234314752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
11.6,0,37.545292,126.583324,22.82,4789737706254794752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
11.2,0,37.545165,126.583072,23.78,4789737706258890752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
10.6,0,37.544744,126.581906,21.79,4789737706279370752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
12.0,0,37.544284,126.580474,22.01,4789737706303946752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
12.9,0,37.544028,126.579732,22.43,4789737706316234752,NORMAL,AUTOMOBILE,267,N,KEACCDCC
11.8,0,37.543677,126.578485,23.49,4789737706336714752,NORMAL,AUTOMOBILE,267,N,KEACCCDD
11.5,0,37.543507,126.577977,24.46,4789737706344906752,NORMAL,AUTOMOBILE,267,N,KEACCCDD
11.6,0,37.543178,126.576908,25.02,4789737706361290752,NORMAL,AUTOMOBILE,267,N,KEACCCDD
12.4,0,37.542817,126.575789,25.38,4789737706377674752,NORMAL,AUTOMOBILE,267,N,KEACCCDD
13.0,0,37.542651,126.575254,25.51,4789737706385866752,NORMAL,AUTOMOBILE,267,N,KEACCCDD
19.5,0,37.542278,126.573912,25.41,4789737706406346752,NORMAL,AUTOMOBILE,267,N,KECAAABB
11.5,0,37.541921,126.572724,23.31,4789737706426826752,NORMAL,AUTOMOBILE,267,N,KECAAABB
10.8,0,37.541842,126.572469,23.41,4789737706430922752,NORMAL,AUTOMOBILE,267,N,KECAAABB
11.9,0,37.54144,126.571204,23.49,4789737706451402752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.7,0,37.541024,126.569853,22.24,4789737706475978752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.540819,126.568852,21.97,4789737706492362752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.540616,126.567839,22.71,4789737706508746752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.540466,126.567345,23.11,4789737706516938752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.540092,126.566384,23.77,4789737706533322752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.539607,126.565491,24.36,4789737706549706752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.539307,126.565055,25.04,4789737706557898752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.538717,126.564289,23.19,4789737706574282752,NORMAL,AUTOMOBILE,267,N,KECAAABA
8.2,0,37.538135,126.563536,23.62,4789737706590666752,NORMAL,AUTOMOBILE,267,N,KECAAAAB
8.2,0,37.537828,126.56313,24.82,4789737706598858752,NORMAL,AUTOMOBILE,267,N,KECAAAAB
8.1,0,37.537213,126.562318,24.94,4789737706615242752,NORMAL,AUTOMOBILE,267,N,KECAAAAB
8.1,0,37.536586,126.561491,25.11,4789737706631626752,NORMAL,AUTOMOBILE,267,N,KECAAAAB
8.1,0,37.536274,126.561077,24.87,4789737706639818752,NORMAL,AUTOMOBILE,267,N,KECAAAAB
8.2,0,37.53565,126.560252,25.48,4789737706656202752,NORMAL,AUTOMOBILE,267,N,KECAAAAD
8.1,0,37.535023,126.559419,25.15,4789737706672586752,NORMAL,AUTOMOBILE,267,N,KECAAAAD
8.1,0,37.534554,126.558801,24.78,4789737706684874752,NORMAL,AUTOMOBILE,267,N,KECAAAAD
8.1,0,37.533818,126.557828,22.97,4789737706705354752,NORMAL,AUTOMOBILE,267,N,KECAAAAD
8.1,0,37.533255,126.55709,23.39,4789737706721738752,NORMAL,AUTOMOBILE,267,N,KECAAAAD
8.1,0,37.533114,126.5569,23.09,4789737706725834752,NORMAL,AUTOMOBILE,267,N,KECAAAAD
8.1,0,37.53244,126.556015,21.23,4789737706746314752,NORMAL,AUTOMOBILE,267,N,KECAAAAC
8.1,0,37.531622,126.554943,21.68,4789737706770890752,NORMAL,AUTOMOBILE,267,N,KECAAAAC
8.1,0,37.53079,126.553843,22.61,4789737706795466752,NORMAL,AUTOMOBILE,267,N,KECAAAAC
8.1,0,37.530222,126.553094,23.16,4789737706811850752,NORMAL,AUTOMOBILE,267,N,KECAAAAC
8.1,0,37.530072,126.552898,23.67,4789737706815946752,NORMAL,AUTOMOBILE,267,N,KECAAAAC
8.1,0,37.529323,126.551915,24.3,4789737706836426752,NORMAL,AUTOMOBILE,267,N,KECAAAAC
8.1,0,37.528705,126.551103,24.89,4789737706852810752,NORMAL,AUTOMOBILE,267,N,KECAAACA
8.1,0,37.528551,126.550897,25.11,4789737706856906752,NORMAL,AUTOMOBILE,267,N,KECAAACA
8.1,0,37.527774,126.549874,24.44,4789737706877386752,NORMAL,AUTOMOBILE,267,N,KECAAACA
8.1,0,37.52718,126.549089,23.43,4789737706893770752,NORMAL,AUTOMOBILE,267,N,KECAAACA
8.1,0,37.527038,126.548901,23.08,4789737706897866752,NORMAL,AUTOMOBILE,267,N,KECAAACA
8.1,0,37.526365,126.548016,21.58,4789737706918346752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.525565,126.54696,21.44,4789737706942922752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.524747,126.54589,21.52,4789737706967498752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.524188,126.545149,22.93,4789737706983882752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.524043,126.544963,22.93,4789737706987978752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.523317,126.544008,23.45,4789737707008458752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.522758,126.543279,21.74,4789737707024842752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.522626,126.543107,21.27,4789737707028938752,NORMAL,AUTOMOBILE,267,N,KDDBBBDB
8.1,0,37.521993,126.542274,20.0,4789737707049418752,NORMAL,AUTOMOBILE,267,N,KDDBBBDD
