accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
194.1,0,37.221036,126.760713,0.0,4789742556660170752,START,AUTOMOBILE,94,AN,JEADBABB
8.2,0,37.219741,126.759935,17.71,4789742556701130752,NORMAL,AUTOMOBILE,94,AN,JEADBABB
8.2,0,37.21958,126.759909,17.71,4789742556705226752,NORMAL,AUTOMOBILE,94,AN,JEADBABB
8.2,0,37.218742,126.759795,18.72,4789742556725706752,NORMAL,AUTOMOBILE,94,AN,JEADBABB
8.2,0,37.217694,126.7597,19.6,4789742556750282752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.2,0,37.216589,126.759669,20.64,4789742556774858752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.2,0,37.215866,126.759642,19.51,4789742556791242752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.1,0,37.21474,126.759616,21.34,4789742556815818752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.1,0,37.213943,126.759593,22.16,4789742556832202752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.1,0,37.212746,126.759564,22.32,4789742556856778752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.2,0,37.211941,126.759558,22.29,4789742556873162752,NORMAL,AUTOMOBILE,94,AN,JEADBABD
8.2,0,37.211739,126.759563,22.33,4789742556877258752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.210735,126.75962,22.88,4789742556897738752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.209861,126.75974,24.93,4789742556914122752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.209632,126.75978,25.62,4789742556918218752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.208645,126.760017,28.11,4789742556934602752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.207766,126.760331,24.48,4789742556950986752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.207353,126.7605,24.2,4789742556959178752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.206557,126.760876,23.93,4789742556975562752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.205776,126.761331,23.92,4789742556991946752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.205394,126.761575,23.96,4789742557000138752,NORMAL,AUTOMOBILE,94,AN,JEADBADB
8.2,0,37.204632,126.762125,24.16,4789742557016522752,NORMAL,AUTOMOBILE,94,AN,JEADBADD
8.2,0,37.2039,126.76271,24.3,4789742557032906752,NORMAL,AUTOMOBILE,94,AN,JEADBADD
8.2,0,37.203532,126.763018,24.42,4789742557045194752,NORMAL,AUTOMOBILE,94,AN,JEADBADD
8.2,0,37.202833,126.763631,23.29,4789742557057482752,NORMAL,AUTOMOBILE,94,AN,JEADBADD
8.2,0,37.202165,126.764213,22.95,4789742557073866752,NORMAL,AUTOMOBILE,94,AN,JEADBADD
8.2,0,37.201647,126.764678,23.63,4789742557086154752,NORMAL,AUTOMOBILE,94,AN,JEADBADD
8.2,0,37.200903,126.76534,26.6,4789742557102538752,NORMAL,AUTOMOBILE,94,AN,JEADBBCC
8.2,0,37.200039,126.766088,29.95,4789742557118922752,NORMAL,AUTOMOBILE,94,AN,JEADBBCC
8.2,0,37.199579,126.766501,31.36,4789742557127114752,NORMAL,AUTOMOBILE,94,AN,JEADBBCC
8.2,0,37.198884,126.76712,31.5,4789742557139402752,NORMAL,AUTOMOBILE,94,AN,JEADBBCC
8.2,0,37.19818,126.767732,31.63,4789742557151690752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.197491,126.768345,31.3,4789742557163978752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.19726,126.768549,31.28,4789742557168074752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.196572,126.76917,31.49,4789742557180362752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.195883,126.769773,30.68,4789742557192650752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.195208,126.770363,30.5,4789742557204938752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.194982,126.770566,30.79,4789742557209034752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.194286,126.771173,31.79,4789742557221322752,NORMAL,STATION,94,AN,JEADBDAA
8.2,0,37.193567,126.771798,32.53,4789742557233610752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.192845,126.772423,32.4,4789742557245898752,NORMAL,AUTOMOBILE,94,AN,JEADBDAA
8.2,0,37.192609,126.772634,32.31,4789742557254090752,NORMAL,AUTOMOBILE,94,AN,JEADBDAB
8.2,0,37.191886,126.773249,32.24,4789742557262282752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.191155,126.773817,31.87,4789742557274570752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.190403,126.774356,31.93,4789742557286858752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.189898,126.774676,31.35,4789742557295050752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.189137,126.775152,31.35,4789742557307338752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.188361,126.775613,31.62,4789742557319626752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.187581,126.776045,31.51,4789742557331914752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.187315,126.776196,31.87,4789742557336010752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.186541,126.776632,31.4,4789742557348298752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.185765,126.777061,31.55,4789742557360586752,NORMAL,AUTOMOBILE,94,AN,JEADBDAD
8.2,0,37.184982,126.777494,31.63,4789742557372874752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.184728,126.777642,31.51,4789742557376970752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.183946,126.778073,31.57,4789742557389258752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.183171,126.778513,31.55,4789742557401546752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.182395,126.778938,31.54,4789742557413834752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.182134,126.779071,31.48,4789742557417930752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.181373,126.779497,30.35,4789742557430218752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.180635,126.779916,30.15,4789742557442506752,NORMAL,AUTOMOBILE,94,AN,JEADBDCB
8.2,0,37.17989,126.780336,30.0,4789742557454794752,NORMAL,AUTOMOBILE,94,AN,JEADBDDA
8.2,0,37.179647,126.780478,29.95,4789742557458890752,NORMAL,AUTOMOBILE,94,AN,JEADBDDA
8.2,0,37.178907,126.780881,29.91,4789742557471178752,NORMAL,AUTOMOBILE,94,AN,JEADBDDA
8.2,0,37.178163,126.781293,29.94,4789742557483466752,NORMAL,STATION,94,AN,JEADBDDC
8.2,0,37.177433,126.781733,29.92,4789742557495754752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.177193,126.781884,29.89,4789742557503946752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.176485,126.782371,29.8,4789742557512138752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.175587,126.783067,28.79,4789742557528522752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.174791,126.783767,26.54,4789742557544906752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.174602,126.783952,26.57,4789742557549002752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.173862,126.784732,27.17,4789742557565386752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.173137,126.785551,27.05,4789742557581770752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.172785,126.785973,27.08,4789742557589962752,NORMAL,AUTOMOBILE,94,AN,JEADBDDC
8.2,0,37.172108,126.78684,26.99,4789742557606346752,NORMAL,AUTOMOBILE,94,AN,JEADDBBA
8.2,0,37.171456,126.787757,27.2,4789742557622730752,NORMAL,AUTOMOBILE,94,AN,JEADDBBA
8.2,0,37.171156,126.788241,27.16,4789742557630922752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.17058,126.789237,27.14,4789742557647306752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.170041,126.790262,27.23,4789742557663690752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.169767,126.79077,27.27,4789742557671882752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.169185,126.791758,27.28,4789742557688266752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.168564,126.792704,27.2,4789742557704650752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.168068,126.793385,27.21,4789742557716938752,NORMAL,STATION,94,AN,JEADDBBB
8.1,0,37.167552,126.794044,27.26,4789742557729226752,NORMAL,STATION,94,AN,JEADDBBB
8.1,0,37.167014,126.794671,27.25,4789742557741514752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.166264,126.795457,27.19,4789742557757898752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.166071,126.795647,27.17,4789742557761994752,NORMAL,AUTOMOBILE,94,AN,JEADDBBB
8.2,0,37.165281,126.796369,27.21,4789742557778378752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.164464,126.797039,27.16,4789742557794762752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.164046,126.797349,27.03,4789742557802954752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.163197,126.79793,26.87,4789742557819338752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.16232,126.79845,26.95,4789742557835722752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.161875,126.798687,26.95,4789742557843914752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.160965,126.799114,26.97,4789742557860298752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.160042,126.799481,26.84,4789742557876682752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.159573,126.799654,26.92,4789742557884874752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.159109,126.799829,26.92,4789742557893066752,NORMAL,AUTOMOBILE,94,AN,JEBCCAAC
8.2,0,37.158177,126.800176,26.95,4789742557909450752,NORMAL,AUTOMOBILE,94,AN,JEBCCACA
8.2,0,37.157248,126.800526,26.98,4789742557925834752,NORMAL,AUTOMOBILE,94,AN,JEBCCACA
8.2,0,37.157015,126.800611,26.96,4789742557929930752,NORMAL,AUTOMOBILE,94,AN,JEBCCACA
8.2,0,37.156087,126.800961,26.87,4789742557946314752,NORMAL,AUTOMOBILE,94,AN,JEBCCACA
